,name,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,publisher_counts
25692,Realshot,Other,1,1,"0 .. 20,000",0,0,0,0,999,999,0,1
25693,Forgotten Sound 1: Revelation,Strategy First,0,3,"0 .. 20,000",0,0,0,0,999,999,0,145
25694,Tyler: Model 005,Other,41,18,"0 .. 20,000",295,0,295,0,99,999,90,8
25695,RHCs StretchingVr,Other,0,1,"0 .. 20,000",0,0,0,0,99,99,0,1
25696,GoVenture MICRO BUSINESS,Other,1,6,"0 .. 20,000",0,0,0,0,999,999,0,2
25697,Burden,Other,21,20,"0 .. 20,000",0,0,0,0,899,899,0,1
25698,Snow Games VR,Other,5,8,"0 .. 20,000",0,0,0,0,0,0,0,1
25699,ikenie,Other,4,1,"0 .. 20,000",0,0,0,0,299,299,0,3
25700,Instinct Rush 本能冲撞,Other,6,1,"0 .. 20,000",0,0,0,0,99,99,0,2
25701,Amber's Magic Shop,Winter Wolves,23,12,"0 .. 20,000",0,0,0,0,1999,1999,0,26
25702,A Long Way Down,Other,114,27,"0 .. 20,000",0,0,0,0,1799,1799,0,2
25703,Internal Storm,Other,1,0,"0 .. 20,000",0,0,0,0,299,299,0,1
25704,VRAdventure,Other,0,2,"0 .. 20,000",0,0,0,0,499,499,0,9
25705,Land of an Endless Journey,Other,9,6,"0 .. 20,000",0,0,0,0,999,999,0,1
25706,City of sky,Other,8,2,"0 .. 20,000",0,0,0,0,99,99,0,1
25707,PANIC at Multiverse High!,Other,9,1,"0 .. 20,000",0,0,0,0,499,499,0,2
25708,Der einzig wahre Auserwählte,Other,17,2,"0 .. 20,000",0,0,0,0,799,799,0,3
25709,Ortolan,Other,4,3,"0 .. 20,000",0,0,0,0,199,199,0,1
25710,灵幻先生 : 致敬一代僵尸道长！The Exorcist,Other,6,2,"0 .. 20,000",0,0,0,0,499,499,0,1
25711,Epitasis,Other,77,22,"0 .. 20,000",0,0,0,0,1999,1999,0,1
25712,ReThink,Other,137,40,"0 .. 20,000",0,0,0,0,99,999,90,7
25713,Epiphany!,Other,3,3,"0 .. 20,000",0,0,0,0,799,799,0,1
25714,Psychiatrist Simulator,Other,26,46,"0 .. 20,000",76,0,140,0,199,199,0,3
25715,School Owner,Other,15,25,"0 .. 20,000",0,0,0,0,999,1999,50,1
25716,Sidewords,Other,25,1,"0 .. 20,000",0,0,0,0,499,499,0,2
25717,Magnetic Pull,Other,4,0,"0 .. 20,000",0,0,0,0,799,799,0,1
25718,Brawlderdash,Other,0,1,"0 .. 20,000",0,0,0,0,199,199,0,1
25719,Napoleon in Russia,HexWar Games,2,0,"0 .. 20,000",0,0,0,0,999,999,0,43
25720,Oblivion Tesseract VR,Other,9,2,"0 .. 20,000",0,0,0,0,0,0,0,2
25721,Cafe Crush,Other,19,5,"0 .. 20,000",0,0,0,0,199,199,0,1
25722,Escape again,Other,3,3,"0 .. 20,000",0,0,0,0,399,399,0,1
25723,King Of Mazes,Other,5,7,"0 .. 20,000",0,0,0,0,199,199,0,7
25724,Amos From Outer Space,Other,7,1,"0 .. 20,000",0,0,0,0,299,299,0,1
25725,Oneness,Other,15,1,"0 .. 20,000",0,0,0,0,99,99,0,1
25726,Monster League,Other,54,7,"0 .. 20,000",0,0,0,0,1599,1599,0,1
25727,MC Lars: The Video Game,Other,10,2,"0 .. 20,000",0,0,0,0,499,499,0,2
25728,Evil Robot Traffic Jam HD,Other,16,3,"0 .. 20,000",0,0,0,0,499,499,0,2
25729,Lonelyland VR,Other,6,2,"0 .. 20,000",0,0,0,0,1499,1499,0,1
25730,Gulman 5,Other,46,6,"0 .. 20,000",0,0,0,0,599,599,0,1
25731,Red Tractor Tycoon,Other,21,3,"0 .. 20,000",0,0,0,0,1199,1199,0,17
25732,Space Overlords,Other,6,16,"0 .. 20,000",0,0,0,0,799,799,0,11
25733,Damage: Sadistic Butchering of Humanity,Other,4,11,"0 .. 20,000",0,0,0,0,420,420,0,1
25734,Multiple Views Objects 多视体,Other,1,0,"0 .. 20,000",0,0,0,0,199,199,0,1
25735,Psyvariar Delta,Other,24,4,"0 .. 20,000",0,0,0,0,2999,2999,0,9
25736,Monkey King: Master of the Clouds | 中華大仙,Other,8,8,"0 .. 20,000",0,0,0,0,199,499,60,11
25737,Hentai Waifu,Other,36,3,"0 .. 20,000",0,0,0,0,99,99,0,1
25738,World Destroyers,Other,5,0,"0 .. 20,000",0,0,0,0,699,699,0,1
25739,BlackSimulator,Other,13,0,"0 .. 20,000",0,0,0,0,299,299,0,1
25740,Voxel Bot,Other,6,1,"0 .. 20,000",0,0,0,0,199,199,0,19
25741,Choice of Kung Fu,Choice of Games,39,2,"0 .. 20,000",0,0,0,0,399,399,0,117
25742,Infinite Survival,Other,4,4,"0 .. 20,000",0,0,0,0,399,399,0,1
25743,Tokyo Tattoo Girls,"NIS America, Inc.",15,19,"0 .. 20,000",200,0,200,0,999,999,0,29
25744,ArsonVille,Other,16,7,"0 .. 20,000",12,0,12,0,100,100,0,1
25745,MechaGore,Other,19,12,"0 .. 20,000",0,0,0,0,199,199,0,2
25746,Magic League,Other,3,10,"0 .. 20,000",0,0,0,0,499,499,0,16
25747,Fighting Frenzy: Swole Simulator,Other,1,0,"0 .. 20,000",0,0,0,0,199,199,0,1
25748,baby game plan 0-3,Other,1,1,"0 .. 20,000",0,0,0,0,399,399,0,1
25749,Production Sound / 产声,Other,0,1,"0 .. 20,000",0,0,0,0,99,99,0,1
25750,Cyber Ops,Other,27,21,"0 .. 20,000",0,0,0,0,1499,1499,0,5
25751,JETPACK PORTER,Other,2,1,"0 .. 20,000",0,0,0,0,0,0,0,2
25752,Sea Bubble,Other,57,1,"0 .. 20,000",0,0,0,0,499,499,0,1
25753,Alien Invasion 3d,Other,0,1,"0 .. 20,000",0,0,0,0,199,199,0,3
25754,Mountain Trap 2: Under the Cloak of Fear,Other,22,14,"0 .. 20,000",0,0,0,0,699,699,0,19
25755,Highlight,Other,7,0,"0 .. 20,000",0,0,0,0,99,99,0,1
25756,Robo Instructus,Other,42,5,"0 .. 20,000",0,0,0,0,1299,1299,0,1
25757,Iron Heart,8floor,5,2,"0 .. 20,000",0,0,0,0,499,499,0,57
25758,Hero Legends,Other,5,6,"0 .. 20,000",0,0,0,0,499,499,0,1
25759,Summer times Afternoon,Other,14,5,"0 .. 20,000",0,0,0,0,799,799,0,1
25760,The Wire,Other,24,5,"0 .. 20,000",0,0,0,0,0,0,0,4
25761,BOMTILES,Other,7,1,"0 .. 20,000",0,0,0,0,0,0,0,1
25762,Try To Fall Asleep,Other,63,3,"0 .. 20,000",0,0,0,0,999,999,0,1
25763,Storm Boy,Other,57,8,"0 .. 20,000",0,0,0,0,599,599,0,6
25764,Engineer Arena,Other,1,0,"0 .. 20,000",0,0,0,0,699,699,0,1
25765,Heidentum,Other,0,2,"0 .. 20,000",0,0,0,0,49,499,90,1
25766,Hero must die. again,Degica,15,5,"0 .. 20,000",0,0,0,0,3999,3999,0,97
25767,Alien Infection,Other,1,1,"0 .. 20,000",0,0,0,0,399,399,0,4
25768,Candy Thieves - Tale of Gnomes,Other,3,0,"0 .. 20,000",0,0,0,0,299,299,0,2
25769,Embrace The Fear,Other,6,2,"0 .. 20,000",0,0,0,0,599,599,0,1
25770,The Pointless Car Chase,Other,1,0,"0 .. 20,000",0,0,0,0,199,199,0,1
25771,Aura Shift,Other,2,0,"0 .. 20,000",0,0,0,0,499,499,0,1
25772,Blacksmith Run,КиКо,16,0,"0 .. 20,000",0,0,0,0,49,99,51,30
25773,Wizhood: The Epic of Freedom,Other,11,0,"0 .. 20,000",0,0,0,0,199,199,0,1
25774,OhShape,Other,121,24,"0 .. 20,000",0,0,0,0,1999,1999,0,1
25775,Coin-Op Kingdom,Other,6,6,"0 .. 20,000",0,0,0,0,799,799,0,3
25776,1001 Jigsaw World Tour: Europe,8floor,2,0,"0 .. 20,000",0,0,0,0,499,499,0,57
25777,Stolen Steel VR,Other,20,17,"0 .. 20,000",0,0,0,0,399,399,0,3
25778,capy hoky,Sokpop Collective,3,1,"0 .. 20,000",0,0,0,0,299,299,0,67
25779,Rascal Fight | 捣蛋大作战,Other,26,8,"0 .. 20,000",0,0,0,0,399,399,0,5
25780,Cauldrons of War - Barbarossa,Other,15,2,"0 .. 20,000",0,0,0,0,499,499,0,2
25781,Sail Ships,Other,0,1,"0 .. 20,000",0,0,0,0,199,199,0,1
25782,Inner,Other,7,0,"0 .. 20,000",0,0,0,0,99,99,0,3
25783,Insurgence - Second Assault,Other,16,0,"0 .. 20,000",0,0,0,0,799,799,0,2
25784,Ghostbusters VR: Now Hiring,Other,7,11,"0 .. 20,000",0,0,0,0,999,999,0,6
25785,Flapping Over It,Other,8,8,"0 .. 20,000",0,0,0,0,99,99,0,2
25786,Nevrosa: Spider Song,Other,23,5,"0 .. 20,000",0,0,0,0,199,199,0,7
25787,Disc Creatures,Other,75,4,"0 .. 20,000",0,0,0,0,1499,1499,0,7
25788,Tractor Cargo Driving Simulator,Other,9,1,"0 .. 20,000",0,0,0,0,49,199,75,1
25789,Room Designer VR,Other,2,5,"0 .. 20,000",0,0,0,0,2499,2499,0,1
25790,Outer Rim,Other,5,3,"0 .. 20,000",0,0,0,0,99,99,0,1
25791,Hero Hunters - 杀手 3D 2K19,Other,19,1,"0 .. 20,000",0,0,0,0,599,599,0,5
25792,Towards a perilous journey,Other,0,3,"0 .. 20,000",0,0,0,0,199,199,0,1
25793,Destiny of Altrais,Other,1,0,"0 .. 20,000",0,0,0,0,299,299,0,1
25794,The Empire's Crisis,Other,1,1,"0 .. 20,000",0,0,0,0,299,299,0,1
25795,Crescent Hollow,Other,1,1,"0 .. 20,000",0,0,0,0,1499,1499,0,2
25796,Rainbow Jigsaw 彩虹拼图,Other,6,1,"0 .. 20,000",0,0,0,0,99,99,0,2
25797,Return Of The Zombie King,Other,39,10,"0 .. 20,000",0,0,0,0,499,499,0,2
25798,Bug Invaders,Other,2,1,"0 .. 20,000",0,0,0,0,99,99,0,2
25799,Krystopia: A Puzzle Journey,Other,33,3,"0 .. 20,000",0,0,0,0,499,499,0,3
25800,Station Architect,Other,6,0,"0 .. 20,000",0,0,0,0,999,999,0,1
25801,Spirit Guide Crucible,Other,1,0,"0 .. 20,000",0,0,0,0,199,199,0,2
25802,Freefall,Other,13,1,"0 .. 20,000",0,0,0,0,499,499,0,1
25803,dino game,Sokpop Collective,10,0,"0 .. 20,000",0,0,0,0,299,299,0,67
25804,Fantasy Ball,Other,9,0,"0 .. 20,000",0,0,0,0,299,299,0,1
25805,Hacking locks Simulator,Other,16,5,"0 .. 20,000",0,0,0,0,199,199,0,1
25806,Kakatte Koi Yo!,Other,4,0,"0 .. 20,000",0,0,0,0,499,499,0,1
25807,Take Care of the Paperwork,Other,6,1,"0 .. 20,000",0,0,0,0,199,199,0,2
25808,Gene Rain:Wind Tower,Other,24,7,"0 .. 20,000",0,0,0,0,1299,1299,0,1
25809,Bionic Attack,Other,2,2,"0 .. 20,000",0,0,0,0,1499,1499,0,2
25810,I'm on Observation Duty 2: Timothy's Revenge,Other,31,8,"0 .. 20,000",0,0,0,0,299,299,0,2
25811,The Disgusting Slaughterman,Other,1,0,"0 .. 20,000",0,0,0,0,699,699,0,2
25812,Street Jam: The Rise,Hosted Games,1,6,"0 .. 20,000",0,0,0,0,599,599,0,61
25813,GlitchPets,Other,42,4,"0 .. 20,000",0,0,0,0,999,999,0,1
25814,RogueJack: Roguelike Blackjack,Other,19,4,"0 .. 20,000",0,0,0,0,499,499,0,4
25815,MARS VR(全球使命VR),Other,30,17,"0 .. 20,000",0,0,0,0,299,299,0,1
25816,Space Shapes,Other,2,2,"0 .. 20,000",0,0,0,0,199,199,0,1
25817,Adjacency,Other,10,2,"0 .. 20,000",404,0,404,0,299,299,0,1
25818,Imperatum,Other,8,17,"0 .. 20,000",0,0,0,0,1999,1999,0,1
25819,GUNGRAVE VR,"XSEED Games, Marvelous USA, Inc.",5,2,"0 .. 20,000",0,0,0,0,2499,2499,0,24
25820,The Wendigo,Other,16,1,"0 .. 20,000",0,0,0,0,99,99,0,1
25821,Dawnfall,Other,3,1,"0 .. 20,000",0,0,0,0,499,499,0,5
25822,Battleship Bishojo,Other,5,8,"0 .. 20,000",0,0,0,0,1299,1299,0,10
25823,Dancing Arrow : Beat Smash,Other,5,1,"0 .. 20,000",0,0,0,0,2499,2499,0,1
25824,Dark Invasion VR,Other,3,1,"0 .. 20,000",0,0,0,0,999,999,0,2
25825,Late For Work,Other,50,5,"0 .. 20,000",93,0,93,0,1499,1499,0,3
25826,Dimension of Dreams,Other,1,2,"0 .. 20,000",0,0,0,0,1499,1499,0,1
25827,Canvas Quest,Other,19,2,"0 .. 20,000",0,0,0,0,199,199,0,1
25828,The Overdreamer,Other,11,1,"0 .. 20,000",280,0,280,0,1099,1099,0,1
25829,DepthMera,Other,4,1,"0 .. 20,000",0,0,0,0,599,599,0,2
25830,Abraxas Interactive's PUSH,Other,1,0,"0 .. 20,000",0,0,0,0,99,99,0,1
25831,The Call,Other,3,4,"0 .. 20,000",0,0,0,0,99,99,0,2
25832,Vile Matter,Other,3,0,"0 .. 20,000",0,0,0,0,299,299,0,1
25833,Deity Driving,Other,17,0,"0 .. 20,000",0,0,0,0,0,0,0,2
25834,William's Love Prelude,Other,4,2,"0 .. 20,000",0,0,0,0,999,999,0,1
25835,Triangulate,Other,0,1,"0 .. 20,000",0,0,0,0,199,199,0,1
25836,Boom Boomerang,Other,2,0,"0 .. 20,000",0,0,0,0,1299,1299,0,1
25837,Esper - Make You Live Again,Other,6,0,"0 .. 20,000",0,0,0,0,799,799,0,1
25838,Toy Killer,Other,2,2,"0 .. 20,000",0,0,0,0,299,299,0,1
25839,ExtraGalactica,Other,18,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
25840,Steamliner,Other,1,3,"0 .. 20,000",0,0,0,0,399,399,0,1
25841,Beautiful Girl Fight School,Other,8,11,"0 .. 20,000",0,0,0,0,499,499,0,3
25842,How Buddy’s parents met - jigsaw puzzle,Other,36,0,"0 .. 20,000",0,0,0,0,199,199,0,7
25843,Fourthy,Other,0,2,"0 .. 20,000",0,0,0,0,199,199,0,13
25844,Chair F*cking Simulator,Other,87,2,"0 .. 20,000",0,0,0,0,199,199,0,1
25845,Kingpin Royale,Other,2,0,"0 .. 20,000",0,0,0,0,999,999,0,1
25846,Unlock The King 3,Minimol Games,16,1,"0 .. 20,000",0,0,0,0,59,99,40,21
25847,Aurrery,Other,1,1,"0 .. 20,000",0,0,0,0,1399,1399,0,1
25848,Space Mayhem,Other,21,0,"0 .. 20,000",0,0,0,0,99,99,0,1
25849,DeeperRed2028-WeAreEscape-,Other,6,0,"0 .. 20,000",0,0,0,0,199,199,0,1
25850,VR Mummy Girl,Other,4,0,"0 .. 20,000",0,0,0,0,499,499,0,1
25851,Get the Banana,Other,1,0,"0 .. 20,000",0,0,0,0,299,299,0,1
25852,Knight of the Hamsters,Other,10,5,"0 .. 20,000",243,0,243,0,99,99,0,2
25853,GameDevDan vs Life,Other,1,0,"0 .. 20,000",0,0,0,0,599,599,0,8
25854,街头英雄 Street Heroes,Other,1,1,"0 .. 20,000",0,0,0,0,99,99,0,1
25855,Angry food,Other,0,1,"0 .. 20,000",0,0,0,0,199,1999,90,19
25856,Redemption,Other,12,7,"0 .. 20,000",0,0,0,0,1499,1499,0,1
25857,Moe Moe World War II-3 Deluxe Edition 萌萌２次大戰（略）３豪華限定版,Other,6,1,"0 .. 20,000",0,0,0,0,2499,2499,0,1
25858,Toy Goblins,Other,2,2,"0 .. 20,000",0,0,0,0,199,199,0,1
25859,Wooden Ocean,Other,10,0,"0 .. 20,000",0,0,0,0,1999,1999,0,9
25860,Solitaire Mystery: Stolen Power,Other,13,11,"0 .. 20,000",0,0,0,0,699,699,0,18
25861,Mushroom rain,Laush Studio,1,1,"0 .. 20,000",0,0,0,0,99,99,0,76
25862,The Hunt - Rebuilt,Other,18,1,"0 .. 20,000",0,0,0,0,0,0,0,1
25863,Sweet Story Bad Girl,Other,42,12,"0 .. 20,000",0,0,0,0,99,99,0,4
25864,Battlefield Alliance（战地联盟）,Other,7,2,"0 .. 20,000",0,0,0,0,399,399,0,1
25865,Quickscoper Doge: The Dank Illuminati Memes,Other,45,2,"0 .. 20,000",0,0,0,0,420,420,0,1
25866,Ragdoll Party Online,Other,8,1,"0 .. 20,000",0,0,0,0,999,999,0,1
25867,Midsummer Night,Other,6,1,"0 .. 20,000",0,0,0,0,299,299,0,1
25868,ASSASSINATION STATION,Other,5,0,"0 .. 20,000",0,0,0,0,199,199,0,1
25869,2D Paintball,Other,3,2,"0 .. 20,000",0,0,0,0,1499,1499,0,1
25870,Phantom Warfare,Other,6,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
25871,Smile,Other,5,1,"0 .. 20,000",0,0,0,0,599,599,0,1
25872,Sudokube,Other,8,1,"0 .. 20,000",0,0,0,0,299,299,0,1
25873,Live To Win,Other,1,1,"0 .. 20,000",0,0,0,0,49,199,75,12
25874,Tower Blitz,Other,1,1,"0 .. 20,000",0,0,0,0,199,199,0,1
25875,Reflex Aim Trainer,Other,0,4,"0 .. 20,000",0,0,0,0,699,699,0,1
25876,Get Good by Vypur,Other,2,0,"0 .. 20,000",0,0,0,0,1199,1199,0,1
25877,Gundy,Other,5,1,"0 .. 20,000",0,0,0,0,0,0,0,1
25878,Cards of Knight,Other,2,1,"0 .. 20,000",0,0,0,0,199,199,0,3
25879,Creature Card Idle,Other,34,14,"0 .. 20,000",0,0,0,0,199,199,0,3
25880,3d Bridges,Other,10,13,"0 .. 20,000",0,0,0,0,399,399,0,2
25881,Newton's Cradle Puzzle Game,Other,4,0,"0 .. 20,000",0,0,0,0,199,199,0,2
25882,Beetlejuice: Bad as Can,Other,0,4,"0 .. 20,000",0,0,0,0,999,999,0,3
25883,Bohnanza The Duel,Other,4,6,"0 .. 20,000",0,0,0,0,399,399,0,7
25884,Skin and Bones,Other,4,0,"0 .. 20,000",0,0,0,0,499,499,0,3
25885,Radio Violence,Other,1,0,"0 .. 20,000",0,0,0,0,499,499,0,1
25886,Hinterhalt 2,Other,14,8,"0 .. 20,000",0,0,0,0,499,499,0,7
25887,EMPYRE: Lords of the Sea Gates,Other,7,4,"0 .. 20,000",0,0,0,0,2999,2999,0,1
25888,Around the Fire,Other,1,0,"0 .. 20,000",0,0,0,0,1199,1199,0,1
25889,Corrupted Commander,Other,1,1,"0 .. 20,000",0,0,0,0,299,299,0,1
25890,FotoMuseo 3D,Other,1,0,"0 .. 20,000",0,0,0,0,1199,1199,0,1
25891,Champions of Aerial,Other,7,0,"0 .. 20,000",0,0,0,0,399,399,0,1
25892,Keeplanet,Other,15,5,"0 .. 20,000",0,0,0,0,99,99,0,2
25893,Jaw Breakers & The Confection Connection,Other,2,0,"0 .. 20,000",0,0,0,0,99,99,0,4
25894,Pixel Killers - The Showdown,Other,0,1,"0 .. 20,000",0,0,0,0,399,399,0,1
25895,Blind Blade II,Other,6,0,"0 .. 20,000",0,0,0,0,199,199,0,1
25896,Trivia Vault: Super Heroes Trivia 2,Ripknot Systems,30,19,"0 .. 20,000",0,0,0,0,999,999,0,63
25897,Magic Rampage,Other,14,0,"0 .. 20,000",0,0,0,0,999,999,0,1
25898,Nature's Zombie Apocalypse,Other,33,6,"0 .. 20,000",7,0,7,0,1299,1299,0,2
25899,GHOUL,Other,3,22,"0 .. 20,000",0,0,0,0,1999,1999,0,1
25900,Celestial Tear: Demon's Revenge,Degica,11,4,"0 .. 20,000",0,0,0,0,0,0,0,97
25901,The Red Front,Other,7,5,"0 .. 20,000",0,0,0,0,99,99,0,1
25902,Way of Boy: Another Way,Other,5,0,"0 .. 20,000",0,0,0,0,199,199,0,2
25903,Pylon: Rogue,Other,16,7,"0 .. 20,000",0,0,0,0,1499,1499,0,1
25904,Inferno 2,Other,36,3,"0 .. 20,000",0,0,0,0,499,499,0,1
25905,Angry Bunny 3: Virus,Tero Lunkka,21,3,"0 .. 20,000",0,0,0,0,49,199,75,53
25906,Fatal Theory,Other,5,0,"0 .. 20,000",0,0,0,0,499,499,0,1
25907,BorderCollie Game,Other,3,0,"0 .. 20,000",0,0,0,0,179,199,10,1
25908,Headshot VR,Other,27,13,"0 .. 20,000",0,0,0,0,359,599,40,1
25909,尘沙的选择 THE CHOICE OF SAND,Other,7,0,"0 .. 20,000",0,0,0,0,399,399,0,1
25910,Ancient Frontier: Steel Shadows BETA,Other,8,1,"0 .. 20,000",0,0,0,0,0,0,0,4
25911,Animals Memory: Birds,Laush Studio,13,3,"0 .. 20,000",0,0,0,0,99,99,0,76
25912,The Witch's Love Diary,Sekai Project,50,4,"0 .. 20,000",0,0,0,0,2999,2999,0,112
25913,Skein,Other,19,6,"0 .. 20,000",0,0,0,0,699,699,0,2
25914,Pokie The Stickfigure,Other,1,0,"0 .. 20,000",0,0,0,0,499,499,0,1
25915,Caracoland,Other,1,0,"0 .. 20,000",0,0,0,0,499,499,0,1
25916,脚本塔防 Massacre  Tower,Other,31,16,"0 .. 20,000",0,0,0,0,699,699,0,1
25917,World Circuit Boxing,Other,1,3,"0 .. 20,000",0,0,0,0,499,499,0,1
25918,Immerse Creator,Other,2,1,"0 .. 20,000",0,0,0,0,1999,1999,0,2
25919,Nogard,Other,2,0,"0 .. 20,000",0,0,0,0,499,499,0,1
25920,X Archetype,Other,2,2,"0 .. 20,000",0,0,0,0,199,199,0,1
25921,We Are Chicago,Other,10,18,"0 .. 20,000",0,0,0,0,1499,1499,0,1
25922,PHAGEBORN Online Card Game,Other,81,14,"0 .. 20,000",0,0,0,0,1499,1499,0,1
25923,The Mystery Room,Other,10,5,"0 .. 20,000",0,0,0,0,499,499,0,1
25924,Ninja Legends,Other,43,4,"0 .. 20,000",0,0,0,0,1999,1999,0,1
25925,Voxel Tank VR,Other,7,5,"0 .. 20,000",0,0,0,0,499,499,0,9
25926,Wishmere,Other,18,6,"0 .. 20,000",0,0,0,0,1199,1199,0,1
25927,CHIKARA: Action Arcade Wrestling,Other,62,13,"0 .. 20,000",0,0,0,0,1499,1499,0,11
25928,AWAKE,Other,17,25,"0 .. 20,000",0,0,0,0,0,0,0,1
25929,Hauntsters,Other,2,0,"0 .. 20,000",0,0,0,0,499,499,0,1
25930,Hand to Hand Combat,Other,10,9,"0 .. 20,000",0,0,0,0,499,499,0,1
25931,The Legend: A University Story,Other,10,7,"0 .. 20,000",0,0,0,0,0,0,0,1
25932,Rayon Riddles - Rise of the Goblin King,Other,11,0,"0 .. 20,000",0,0,0,0,1199,1199,0,9
25933,Guilds Of Delenar,Other,33,4,"0 .. 20,000",0,0,0,0,1499,1499,0,3
25934,Odesi Music Composition,Other,37,17,"0 .. 20,000",0,0,0,0,4999,4999,0,1
25935,LILT,Other,4,0,"0 .. 20,000",0,0,0,0,0,0,0,1
25936,Car Dealer,Other,37,20,"0 .. 20,000",0,0,0,0,799,799,0,1
25937,"Wakamarina Valley, New Zealand",Other,29,6,"0 .. 20,000",0,0,0,0,399,399,0,3
25938,"Yago, the Coquerrestrial",Other,1,4,"0 .. 20,000",0,0,0,0,0,0,0,1
25939,Christmas Time 2019,Other,20,1,"0 .. 20,000",0,0,0,0,99,99,0,4
25940,Insane Insects: The Inception,Strategy First,1,7,"0 .. 20,000",0,0,0,0,999,999,0,145
25941,Cyborg Ninja vs. The Third Reich,Other,4,1,"0 .. 20,000",0,0,0,0,199,199,0,2
25942,ProMV-Music-Video-Maker,Other,1,0,"0 .. 20,000",0,0,0,0,999,999,0,1
25943,YEARN Tyrant's Conquest,Other,2,8,"0 .. 20,000",0,0,0,0,999,999,0,1
25944,Escort Commander,Other,10,3,"0 .. 20,000",0,0,0,0,299,299,0,1
25945,aMAZE St.Patrick,Blender Games,14,9,"0 .. 20,000",0,0,0,0,99,99,0,59
25946,HyperBowl,Other,21,0,"0 .. 20,000",0,0,0,0,99,99,0,1
25947,Fleet Scrapper,Other,4,2,"0 .. 20,000",0,0,0,0,399,399,0,1
25948,Owyn's Adventure,Other,43,1,"0 .. 20,000",0,0,0,0,199,199,0,1
25949,Izeriya,Other,5,7,"0 .. 20,000",0,0,0,0,99,99,0,1
25950,lilGunBois,Other,23,5,"0 .. 20,000",0,0,0,0,99,99,0,1
25951,Calm Cards - Klondike,Other,2,0,"0 .. 20,000",0,0,0,0,199,199,0,1
25952,Sunset Planet,Other,10,3,"0 .. 20,000",0,0,0,0,99,99,0,3
25953,Circuitous ,Plug In Digital,5,1,"0 .. 20,000",0,0,0,0,399,399,0,87
25954,VIP Shuttle,Other,2,3,"0 .. 20,000",0,0,0,0,0,0,0,1
25955,Dungeon Rush,Other,9,4,"0 .. 20,000",0,0,0,0,399,399,0,1
25956,Balance Roll,Other,6,2,"0 .. 20,000",0,0,0,0,399,399,0,1
25957,For The Warp,Other,68,5,"0 .. 20,000",0,0,0,0,1499,1499,0,1
25958,Mad Princess: The Great Gladiators,Other,9,1,"0 .. 20,000",0,0,0,0,1799,1799,0,17
25959,BORIS the Mutant Bear with a Gun,Other,22,5,"0 .. 20,000",0,0,0,0,299,299,0,2
25960,Overlook: Local multiplayer game - up to 16 players,Other,0,2,"0 .. 20,000",0,0,0,0,1499,1499,0,4
25961,Night Catcher,Other,18,1,"0 .. 20,000",0,0,0,0,299,299,0,1
25962,ESCAPE FROM VOYNA:  Tactical FPS survival,Other,0,7,"0 .. 20,000",88,0,88,0,1299,1299,0,2
25963,Physics Drop,Other,2,1,"0 .. 20,000",0,0,0,0,299,299,0,1
25964,Need a packet?,Other,17,11,"0 .. 20,000",0,0,0,0,139,1399,90,7
25965,DATH,Other,2,2,"0 .. 20,000",0,0,0,0,599,599,0,1
25966,Watching Grass Grow In VR - The Game,Other,6,4,"0 .. 20,000",0,0,0,0,499,499,0,1
25967,Stinky Snake,Other,2,0,"0 .. 20,000",0,0,0,0,499,499,0,1
25968,Massive Effect,Other,11,3,"0 .. 20,000",0,0,0,0,99,99,0,4
25969,Global Fortune,Other,3,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
25970,Dragons Never Cry,Other,8,2,"0 .. 20,000",0,0,0,0,499,499,0,2
25971,Her 她,Other,64,5,"0 .. 20,000",0,0,0,0,399,399,0,7
25972,CyberLink ActionDirector 3,Other,11,1,"0 .. 20,000",0,0,0,0,3999,3999,0,2
25973,Alone in the Dark 2,THQ Nordic,24,8,"0 .. 20,000",0,0,0,0,374,1499,75,109
25974,Data mining,Blender Games,13,13,"0 .. 20,000",0,0,0,0,49,199,75,59
25975,Spirit Roots,Other,8,5,"0 .. 20,000",0,0,0,0,699,699,0,1
25976,Think Space,Other,14,1,"0 .. 20,000",0,0,0,0,699,699,0,2
25977,Later On,Other,24,0,"0 .. 20,000",0,0,0,0,199,199,0,1
25978,Endlessness,Other,7,3,"0 .. 20,000",0,0,0,0,99,99,0,4
25979,Archibald 2,Other,0,1,"0 .. 20,000",0,0,0,0,199,199,0,17
25980,LookVR,Other,6,0,"0 .. 20,000",0,0,0,0,0,0,0,1
25981,Windstorm / Ostwind - Ari's Arrival,Other,17,6,"0 .. 20,000",0,0,0,0,2999,2999,0,1
25982,Pale Lands VR,Other,3,2,"0 .. 20,000",0,0,0,0,499,499,0,1
25983,Obscure Doubt,Other,3,0,"0 .. 20,000",0,0,0,0,399,399,0,2
25984,The Last Dogma - Wilder Wein Edition,Other,13,18,"0 .. 20,000",0,0,0,0,699,699,0,1
25985,Ahros: One Warrior Chronicle,Other,15,13,"0 .. 20,000",0,0,0,0,1999,1999,0,3
25986,Your Star,Other,3,3,"0 .. 20,000",0,0,0,0,99,99,0,1
25987,Joy Climb,Other,33,3,"0 .. 20,000",0,0,0,0,99,99,0,6
